video_id,total_views,total_likes,total_comments,comments_disabled,ratings_disabled
KyB0zVHm2P0,1365473,100090,2427,False,False
cxMvzK2OQTw,1365087,25811,6778,False,False
kz1xzBYppW8,1364148,12058,7014,False,False
lYEj9snU838,1363711,9025,12390,False,False
CzCfd0eaWoA,1361969,90736,8234,False,False
szFrHKoD1GE,1361890,42447,13631,False,False
2r_nGjgqPE0,1360509,54560,1579,False,False
w8AJBlmLMZM,1360154,75071,7805,False,False
b_lULj6v804,1359328,9011,4545,False,False
hdoLeKGoSjw,1358990,34579,11744,False,False
bNcj9iR956M,1358775,18960,1230,False,False
II-OP6vdMs8,1357946,18388,9336,False,False
Agg73-6QOYo,1357584,9762,4741,False,False
ssk48FCVolk,1356734,17910,841,False,False
i8qukld8Z18,1354670,36803,1299,False,False
q-jZm-FUbqs,1354133,25721,5663,False,False
2XK4omx9uMU,1354030,57838,1257,False,False
MeNR0guNn70,1353109,16766,5417,False,False
mIxlvVlOIS0,1352763,75000,6365,False,False
V6ElE2xs48c,1351321,22587,1649,False,False
fZwwcwfbmdo,1349950,5601,10265,False,False
46KwY26PeOs,1346784,48342,2936,False,False
QIN5_tJRiyY,1342821,66776,7820,False,False
eP33TkuI9vI,1342038,25278,3394,False,False
GnevZOMl78I,1341344,52324,2112,False,False
AV1SWIPxxFM,1340395,31178,2641,False,False
0XARMt12oFk,1339943,6223,3838,False,False
9POblaMln4Q,1339587,50927,2525,False,False
gXg2_yExgVY,1339443,23629,2181,False,False
iA5u80nS1PQ,1339398,39094,3810,False,False
EUPlbO3Ub2I,1339289,29265,2875,False,False
XKrV_JqZX1Q,1337261,18250,1083,False,False
XOxB-WE3R7U,1335774,98474,6392,False,False
Ey01ZlAoYes,1335741,10209,496,False,False
cSFfxxVYpxk,1333624,74168,11124,False,False
X6iJ0hPpGec,1332449,49673,5017,False,False
UuR8UhMTw5U,1330675,20765,2497,False,False
zTY7dvFJbXY,1329970,37146,1283,False,False
zvjqcoiOPbE,1329689,47497,5787,False,False
GnGPAYvve1A,1329391,48386,90365,False,False
lb0Ymam2Za0,1329350,79918,53182,False,False
sfj3aX_ed7U,1329253,10006,7476,False,False
oiC_HG3u-nk,1328518,8472,8279,False,False
rZQepOFnYi8,1327815,32895,2020,False,False
XkVwqEdYlNA,1324411,46874,2422,False,False
kD06SQtfA5s,1323176,37539,6777,False,False
MNzBFgwkU0A,1322797,71645,3604,False,False
ZoYVZmKSYFg,1322782,47212,3738,False,False
PaumoJFmHlY,1321814,40178,1522,False,False
GMNkrW7jlQM,1321434,13060,782,False,False
HvPbH30KWLE,1319753,223647,12482,False,False
HIwirSk4RjE,1319340,95002,32547,False,False
JfQ3W0wjGh4,1318729,39261,4991,False,False
nsjPEcRq_0c,1317400,74473,4668,False,False
Wzvr_rtI82w,1316758,147250,39190,False,False
TPcV_3D3V2A,1316254,1893,193,False,False
8KgiaRPxRnQ,1316002,50126,12794,False,False
k29YnfttqEU,1315873,9312,769,False,False
oRexsyztGS0,1315533,24569,4044,False,False
GLbX9CL7Yg8,1314784,17291,1704,False,False
OblwxqKPyLg,1314567,230,40,False,False
L8RxxVYWTIQ,1313348,44978,2666,False,False
kFjq8PX6F7I,1312978,34958,3787,False,False
xrMfUeOPWto,1312364,37765,3156,False,False
Sbl4nCcO0qo,1311352,30029,4443,False,False
Lo52BObqCds,1311014,15855,12920,False,False
FvBcYkY7ZGo,1310832,16488,710,False,False
kzFHjyysXr0,1310346,95629,6064,False,False
z05WIkCvgjU,1309430,9475,4656,False,False
1Nu_oGucpDI,1309380,68539,5932,False,False
5g2UZr5RGgg,1309130,20192,3434,False,False
-BDImdAfodA,1307790,34007,3533,False,False
f_jTeuajas0,1301742,17113,1873,False,False
ondQYFBvk6M,1300551,7346,3485,False,False
5MtBgDVPtx0,1300011,94279,6958,False,False
z7BOWQihC7M,1297140,10892,11461,False,False
GuKSrYux-Is,1295774,46286,1068,False,False
mMzKvVtrC6U,1294681,19580,6619,False,False
K62oeVyaC-U,1292782,68925,27440,False,False
9GqohosViw4,1292218,49464,2704,False,False
S6YYun90S8g,1291227,24475,6854,False,False
VfAOl67WcLY,1289314,39813,2030,False,False
KQKtSekSi94,1288201,23120,2444,False,False
WKPIEWcGoVo,1287432,50489,3259,False,False
272qtYHyylk,1286392,58513,5366,False,False
WcjPlOmDtKw,1285754,81074,7882,False,False
Nsm8l89x2H4,1285558,18981,3596,False,False
wjOK-U2GhIs,1285332,78447,4041,False,False
TgSDDY0b1tU,1284857,22052,0,True,False
e7OQ_ayQTog,1283991,11195,1796,False,False
bvh_H0LsXpk,1283073,68051,31338,False,False
_6uvQtccJss,1281002,74074,50319,False,False
D-IkMEDaNQY,1280410,23156,2810,False,False
mUSv8b-V5I4,1279582,26242,9559,False,False
DJFeaRWJdy8,1278977,38761,6869,False,False
ObvUP5YxAKg,1277833,6447,9973,False,False
X-5yy4ETxlQ,1277694,15943,1683,False,False
wH-by1ydBTM,1277479,73920,10565,False,False
o78x918zbFk,1277364,56867,25326,False,False
bS_Zr-Hu4Mw,1277105,33039,2035,False,False
pDi7cezk9CA,1275330,168189,22931,False,False
WF82ABLw8s4,1273975,16954,2538,False,False
lR-oJvKJyUY,1273655,26473,3106,False,False
_PgMjA4x3rE,1273300,40109,5769,False,False
cI5RYgvPHLU,1273082,35215,4826,False,False
vUiE_0GPqKE,1272955,60978,4316,False,False
WPZfIKy7LWo,1272242,57418,4790,False,False
syAXXLxO8tw,1271958,58191,1839,False,False
2J6bJnwr1rw,1271072,46786,2521,False,False
oDYoV8-9v10,1270778,30068,2351,False,False
xl3HhY2BTuU,1270477,12058,6865,False,False
jYuQzAxBVZU,1270251,26596,1691,False,False
8tbQHHso0oY,1267977,2028,1586,False,False
mQdBJGlnQYs,1266647,43096,2447,False,False
8d_202l55LU,1263104,5930,23543,False,False
rOoLSRCmd1c,1263103,562,132,False,False
DIU3xPdhCBI,1262652,28119,1113,False,False
ccgIXa7TIkc,1262601,10121,2477,False,False
Hz56cJfoYgc,1261723,53548,11393,False,False
KObL442PWhQ,1259904,35398,2565,False,False
Es9CfWMmPRU,1259565,21892,2815,False,False
qpAo_XvCQaQ,1258994,15235,1621,False,False
Wk6Z7HLpx8s,1257486,7301,3468,False,False
KXHrCBkIxQQ,1257362,7969,1652,False,False
TgA2y-Bgi3c,1257354,25617,3257,False,False
t_bnyOOFDNM,1255834,21773,18299,False,False
4HX6R88QZB0,1255581,34039,6320,False,False
zJ9kMg08Yds,1252628,23544,1322,False,False
nc99ccSXST0,1251577,28951,3827,False,False
fEjag-a7TyU,1251416,10836,1647,False,False
BsadA7UR110,1251402,18884,2015,False,False
EbbL8NhdTQE,1250022,22538,2305,False,False
FPXXy-rGq-M,1249972,8399,3977,False,False
FI3zMdqq4vE,1249677,6703,1760,False,False
EEIP1YpFXrE,1249486,46508,6511,False,False
e9XbKS9xWD0,1249005,84753,6397,False,False
fbL1ZoAQgUU,1248469,9536,2441,False,False
EUfZCJtfAYA,1247515,27444,3870,False,False
XZo5o1Y0h9o,1247284,23967,5709,False,False
GcbsIv3QdFs,1247065,55267,8417,False,False
HuWLoCF9rWQ,1246192,51086,6535,False,False
YywJykbEllU,1245242,64810,3938,False,False
xGz_FZ0ePwE,1244459,17517,8002,False,False
LC3fWTXZXxE,1244190,79689,8436,False,False
sKLREPyI-dY,1243560,23527,2151,False,False
-WRcZ9xHMuE,1241197,11315,2504,False,False
m7lFyINZlBs,1240985,10920,2619,False,False
U0z-x5O_Jpw,1240734,15577,894,False,False
UmXbLTbi8Hg,1240723,43764,1525,False,False
w4lcP5ZA4wg,1240566,31501,3433,False,False
Em9EI37Yy9g,1240044,10335,2883,False,False
kqp6RnQHKR4,1237869,15151,1983,False,False
r3W2qepsQe4,1237339,26744,8281,False,False
a30K69hUJyo,1237208,21697,1660,False,False
1purAy2MsOc,1236919,99533,28003,False,False
HL6ECWZ8G1s,1235860,37218,5757,False,False
HorugBalutw,1235835,20323,2517,False,False
6e_MMVmmFfA,1235417,4918,365,False,False
arJ5h2TY3I4,1233722,115781,9706,False,False
vyqCSzFZyXg,1233644,103890,1439,False,False
B7AjF4of300,1233075,16390,939,False,False
-IqpbDJFbZA,1230476,52468,2099,False,False
yWjRvhfjpI8,1229307,40639,5927,False,False
b7zWwo9dbiU,1228275,34746,2317,False,False
MWb2vazaD28,1226948,97093,7586,False,False
dDAlGl_8f9U,1225593,28014,3978,False,False
b6fepBtNgVM,1225591,108292,4668,False,False
fGHOLz35L8M,1225340,36704,3055,False,False
DMlITdf3w-o,1224103,30720,4698,False,False
MYmQlBpF5e0,1223851,130159,16570,False,False
HqXKEgTYZBQ,1222270,44795,8417,False,False
hN8mNXa3ICo,1220106,27221,1202,False,False
LQicq60aJaw,1218771,8737,3906,False,False
PYDu-q6mFeg,1217931,59458,4727,False,False
00RpZZThSAs,1217872,38111,7038,False,False
aBL027wEtg8,1216232,0,5286,False,True
btE8mDfEF34,1215945,10083,6475,False,False
UJIo1AtoTss,1215287,41564,1996,False,False
hwjdXBxeWsc,1214600,35378,1763,False,False
ovgMFFBV8X4,1213994,15014,0,True,False
itE8Cd85-QM,1213178,22875,1451,False,False
pJ96Z2PPKI8,1212650,22522,1468,False,False
E21NATEP9QI,1209601,24369,1803,False,False
iz4bGGhf9Xc,1208627,60236,4922,False,False
2ATuTL5i0_c,1207635,50742,3427,False,False
dPWg-A9tiRI,1207578,8198,446,False,False
LFhT6H6pRWg,1205682,9572,29634,False,False
IxF3mxWbdjw,1203464,82357,10306,False,False
Csnsq9f_ZkQ,1203351,33421,3481,False,False
NBupCHcJ914,1203227,72652,9413,False,False
qS6LoRYUdhw,1202878,46101,4034,False,False
VioegwSjypk,1202392,27324,3060,False,False
fS2fsa1fuIw,1202228,39642,2667,False,False
IX6gYfA6l88,1201914,13467,4915,False,False
RQOgG4MLh1I,1201905,32974,0,True,False
02N508BDngc,1199750,45344,6101,False,False
BOZngVYS04s,1199560,62338,27594,False,False
Lg5x-YWxpco,1199114,12009,5707,False,False
obkLDeO58Wo,1198379,10795,796,False,False
1RZYOeQeIXE,1195009,27935,965,False,False
HoSWvxeBiWc,1194979,12344,1612,False,False
t5uVXqNLMDc,1194183,49479,1661,False,False
XHpEJRsHefM,1193226,1445,0,True,False
xVU8nEIsapY,1191039,35371,2003,False,False
6wHZT2t78E4,1190828,21941,2069,False,False
_fVUX6-7VKE,1189824,6781,3630,False,False
NKmGVE85GUU,1188777,38810,3104,False,False
JXKb6xtqC3w,1188770,53270,5402,False,False
dd3XfA4NVcQ,1188002,3007,1621,False,False
aC5lxLCyyhQ,1187812,868,107,False,False
fCTKDn3Q8xQ,1185773,45513,4794,False,False
ZANqw73F9Pw,1184957,31271,1610,False,False
WeyLEe1T0yo,1183611,30250,3429,False,False
jn9mHzXJIV0,1181190,43752,5744,False,False
oR9gIJjMyis,1180893,57488,7639,False,False
mnT4MDdEazs,1180413,29897,2199,False,False
jC4NNUYIIdM,1180077,33134,2980,False,False
D_CZ8v9uZJY,1179451,56241,101591,False,False
nRJuIrO9GaU,1176559,8338,3867,False,False
gNvNMWiMxUE,1175192,61868,23593,False,False
ciYXvWbyl00,1175168,17092,1739,False,False
r-luQokOiBw,1173342,35541,1806,False,False
T5ITSG6KGlc,1173312,3689,1608,False,False
QzfnWcHhdyQ,1172709,11033,3510,False,False
pXpfGJpmhNI,1172628,55991,35504,False,False
XblV5A1PlDo,1171252,66728,6562,False,False
_1mIPOYZzfo,1171174,10633,5383,False,False
3y75zBl37f8,1170696,34500,5999,False,False
d-73-Cr0tQs,1169995,11156,0,True,False
-5aaJJQFvOg,1168351,135280,6282,False,False
i4YQRLQVixM,1167646,2691,1122,False,False
maAa7J3iEM8,1166324,25124,3940,False,False
AFbu21AGSho,1165339,20248,2261,False,False
rRuifrLicbI,1165315,41128,12777,False,False
s9ZQ6VuoN1c,1162734,66573,4971,False,False
o0a6y9-owCg,1162281,55435,5847,False,False
UVaeRX9LybU,1161776,60228,14032,False,False
G63TF6OMa_8,1161732,17425,1519,False,False
Ob48twC1yf8,1159873,28883,0,True,False
GqF5lyEUfMk,1159497,54838,4125,False,False
ZEqWh6fl_sA,1158871,15055,5602,False,False
Tlu-_31CWfY,1158695,43551,2822,False,False
m7Ege1M5Pag,1156807,16806,6117,False,False
gaJMEgf31c4,1156041,37244,1611,False,False
069D0NmW39o,1155622,16060,1100,False,False
pqQrL1K0Z5g,1154894,80859,7414,False,False
Ky9aIxiGzfk,1154360,31653,2990,False,False
A2dIL4sf4TQ,1153783,50011,4959,False,False
Yiq8YjQC6Rw,1153185,41153,3598,False,False
AoswyJLilgo,1152468,38426,1961,False,False
qfZcxeqa1g4,1152451,3397,333,False,False
0qpE8IHz3go,1152361,34441,3287,False,False
OPaybxgucww,1152064,41379,1323,False,False
_IoOJu2_FKE,1150554,12460,1960,False,False
f0r_l2iYUzQ,1150274,6548,1960,False,False
VYmfEx3taAM,1149510,20550,7205,False,False
Xyb1fsPG-Xk,1149123,5311,2993,False,False
45dj8U3xSFU,1147297,14471,2649,False,False
L4pkD78oKSo,1146392,6789,2081,False,False
yawznhmT8x8,1146176,26211,1115,False,False
8-u5nd2GqNE,1145464,28690,5083,False,False
O3ttybJghsc,1145202,8821,3010,False,False
sxyotaytAS0,1144984,4027,1484,False,False
c0bsKc4tiuY,1144940,61441,2713,False,False
4CGBSGEkbKA,1144298,6809,2350,False,False
PUcS24GuAog,1143472,52424,6219,False,False
1-jXHDiRnC0,1143211,80554,6583,False,False
r9lQggOQGvw,1142433,29625,2878,False,False
ilTHiqAmuX8,1142163,51717,1942,False,False
azVAxbETWmk,1141627,18848,1231,False,False
3RlbqOl_4NA,1140097,11389,4974,False,False
ai6NByMmCVU,1139279,41681,5636,False,False
gNXoxfeyzmI,1136757,98164,9447,False,False
m7b8hitvfoE,1136277,20647,1688,False,False
RVl35mjfT2A,1135489,9119,3234,False,False
89PKbJ2NAqc,1134859,21876,1067,False,False
FnAx2bLICOo,1134166,12610,1482,False,False
Oyq8Di01nN8,1133408,17097,3286,False,False
sTfUSq8-9Jw,1132624,38124,1333,False,False
Duc3F700lgE,1132118,11926,1840,False,False
exjMt3v81tA,1131500,10074,802,False,False
_yJq9SeGLhg,1130995,48881,6740,False,False
S5xFft7kg8Q,1130020,22377,1088,False,False
zNL_kGO6lQ8,1129870,19598,4509,False,False
Kz7R1i2zFpk,1129249,11614,4159,False,False
qOioqgPyCwE,1128733,12919,1000,False,False
oFBuCp19L7M,1127924,18949,1648,False,False
HysgiQT5_eI,1127673,9975,2208,False,False
KtA3Wp8eNgA,1127588,47801,2560,False,False
PdbJBDNotf8,1125153,28277,2923,False,False
iM4lgtCFMGw,1124072,8909,4117,False,False
e7sIvcYmuk0,1122458,12280,2921,False,False
KXBYn9cwl7U,1122381,5424,394,False,False
h8hMvvP_Bdo,1122148,25825,961,False,False
K-yazBBF3gE,1121109,72560,4977,False,False
_YSVbM1saXM,1120978,83380,4452,False,False
t7klO0p092Y,1120841,39990,1949,False,False
2BwxeOzSx8A,1120227,395,18,False,False
oXE-ssvbhQA,1120115,61553,2623,False,False
OUBx_raReDw,1119772,3603,1468,False,False
X3gKYTc6lbw,1119418,59772,6838,False,False
0zMSMJZc9EA,1116764,54358,4758,False,False
N-z9PidYH4E,1116365,52181,6012,False,False
jS9q7Tu_G0o,1115398,65162,10512,False,False
L0xKz5TsYb0,1114465,25538,985,False,False
-CS84oCtjvc,1114313,21968,3212,False,False
nkXGohB02V0,1113089,33670,1473,False,False
3oXhLdeuxDw,1112617,11645,1943,False,False
6LuHS7ZeSjE,1112006,38196,2436,False,False
JNlOVdTQEIM,1111674,91287,16563,False,False
G9frAfYl_dw,1111255,49469,9695,False,False
oOZ_Q6qzXuw,1110127,21698,7503,False,False
hZr1u-zzejU,1108807,15032,1303,False,False
_KEN-cxmGw8,1108618,9984,2639,False,False
lQkc0DcS7O4,1108366,6294,1218,False,False
kfOeQj7HsCE,1108183,19891,3358,False,False
oSZDe6CrfN4,1107915,32876,1986,False,False
BXnGUUsdnR8,1107554,24188,5742,False,False
V_jU_ssWvc4,1106875,10862,2193,False,False
yqnr91FFV4U,1106828,5263,2563,False,False
oeAEuiovVbg,1104595,21830,1287,False,False
5PR3Hn6cQ60,1101782,38633,2756,False,False
4JGWxG-vE24,1099860,37836,11477,False,False
mTHLyCqtLJE,1099145,56147,6657,False,False
zFPEOG1Yxvw,1098673,5129,2338,False,False
2E_HEeOpiEA,1097258,70445,103300,False,False
Len0qLhmhL0,1096158,37616,2807,False,False
L_SyKf-ETlY,1095765,56438,3663,False,False
_Ybm_ZNLu0w,1095519,24631,4682,False,False
w4C4aSHUtE0,1095505,7011,399,False,False
Y7u45kMINgE,1095157,4520,807,False,False
wD5YzBDSXv8,1094084,12550,1908,False,False
1sqyuXCwcBA,1093889,27329,1799,False,False
cKbl19xeSIQ,1093385,93374,5155,False,False
Hmb0Q0Q_7jo,1092708,29596,1388,False,False
ZOBvRs4btvE,1092539,27133,2106,False,False
w9JrUVI_h4I,1091528,40613,1805,False,False
dLRMA_lWsDY,1090128,22438,753,False,False
LLOB5uG6zSQ,1089753,24060,2287,False,False
eWBNCnU_PK0,1089707,24051,999,False,False
8KT1UCsOE74,1088828,34989,10715,False,False
JBTNG-8w5_g,1088804,17708,1206,False,False
aTgxG6LPh9w,1088653,53915,2993,False,False
NVe6fC4Af-w,1088527,35224,3813,False,False
2wJESCSvFU8,1088185,8332,2498,False,False
B4C10LKAcZQ,1087394,25698,2489,False,False
QbDuBTWrU-o,1087385,78398,16646,False,False
yN7N0P2TxHQ,1086860,49992,5360,False,False
0fepqIO57f8,1086734,21405,4870,False,False
YrlVffqU7sY,1085968,3454,0,True,False
2ckenWENyUg,1085036,8431,1541,False,False
cDZfh5IjGv8,1084820,38993,6852,False,False
u429Qgvoxw4,1084801,29594,4685,False,False
vRWH9GQ2J90,1083920,20667,4327,False,False
wDrx1pxh-Po,1083002,21712,2169,False,False
BN7rNfOsBJo,1082634,43858,5838,False,False
GKbjOWPbBwk,1080992,33368,3616,False,False
eDZKgSZ9V0Q,1080873,48129,5881,False,False
w8UI8r9Ccwk,1080339,22984,3393,False,False
F86S9Uc4mP4,1080069,9673,4038,False,False
8pB4fkdD93o,1078851,45117,4232,False,False
DAi3GgwhDR0,1077108,22003,2733,False,False
18QHSoWPygQ,1074385,24862,4419,False,False
JRzZl_nq6fk,1074082,13987,2727,False,False
Atx-0_G1KHQ,1073831,32386,1537,False,False
6JvRVILczps,1073561,1299,55,False,False
egXr0PU-kCY,1073134,47793,5358,False,False
PgNAmWjInGk,1072916,27096,3529,False,False
ZzefeQ0v5wg,1072782,40791,3821,False,False
MT7RQ0gu8ak,1071848,26076,6192,False,False
IPgdIHV_zMo,1071466,10749,7557,False,False
ZzGqFF1IXgc,1071341,19942,991,False,False
XQSvN2Wd5MQ,1071182,29145,3598,False,False
nLXCutcsoKQ,1071030,4620,7393,False,False
NePlddZpNKs,1069986,11867,9775,False,False
uLWBWUwIx64,1069966,19900,5696,False,False
2VggEmXPnGw,1069014,32976,1199,False,False
CV3SaepBEYI,1067802,42552,10165,False,False
2B85lYenaxE,1066607,8445,6759,False,False
D6Oy4LfoqsU,1066451,48068,4076,False,False
VA7Y_Psp5l4,1065716,50829,3347,False,False
GStMSkhmYEs,1065389,25277,5498,False,False
1h7KV2sjUWY,1064798,60008,3936,False,False
h_SHkEWo7UM,1064653,7220,626,False,False
uexk7jWXYmU,1063552,139090,10279,False,False
OSBl32lNGBg,1063356,20974,4239,False,False
u0feM_2mLvo,1062499,32276,5547,False,False
1Aoc-cd9eYs,1062499,32276,5547,False,False
AWgfOND2y68,1062124,0,0,True,True
fwLxwMKMjEQ,1060807,24856,4555,False,False
enqFulGwFYY,1059366,8299,1625,False,False
tfaGleA4qYo,1059355,7922,1841,False,False
efNXlVeeLIw,1059189,13326,0,True,False
t4ZsyO1n-kA,1058992,22551,1450,False,False
RHpnWg6tdaw,1058890,30771,1268,False,False
4ay4S61byZo,1057485,131711,11897,False,False
JaNmH8A-4NM,1057014,18934,2157,False,False
S1O4kia_Iog,1056821,21624,2069,False,False
izIyhdEHSPo,1056406,87170,5734,False,False
drQXdm02oCg,1053583,77157,4043,False,False
azUbCdcAeFM,1052662,40690,2739,False,False
xlQLyAOQXjQ,1050880,38298,5176,False,False
WIV3xNz8NoM,1050795,32398,6826,False,False
WyWqEFeKX2E,1049536,17462,1797,False,False
tAn7wxn2Atk,1048474,16166,2317,False,False
zYX1bgxEAhw,1047573,28418,0,True,False
MGanJGGVSrw,1046154,39200,1775,False,False
Js04hvdVUA8,1045841,13445,3851,False,False
UwbO_xb1-Xo,1045731,0,0,True,True
wbxblKFtGCg,1045195,34023,1459,False,False
9x8JN8zDqis,1045168,53603,6445,False,False
Js3WIRF595U,1044905,83454,4681,False,False
fEhgT7G6ouQ,1044836,26856,1798,False,False
8JfMdhrbehY,1043209,47105,3086,False,False
duRDizP0gHQ,1043202,42380,5825,False,False
cr6H8ACWp4E,1042805,16858,1312,False,False
j8rtMlDTJes,1042283,9260,583,False,False
F388-6yDDpc,1042282,6029,3442,False,False
9uez2DBg9Mg,1041847,10932,2181,False,False
894rSubVE5E,1040659,18814,1837,False,False
8qL4lMQQ9IE,1039254,37041,11238,False,False
vlrywa519No,1038421,3714,1066,False,False
gHZ1Qz0KiKM,1038365,22594,3142,False,False
mSVkk9lLv1Y,1037921,20911,5718,False,False
rjh6CbETwn8,1037861,28293,5158,False,False
i-LCORFB860,1037561,716,223,False,False
L9FBI1kOEHo,1036632,29431,3736,False,False
-2wRFv-mScQ,1036300,12984,714,False,False
t1Liix4gi7k,1035804,18816,1133,False,False
ytsZFYMGl0w,1035381,25233,2412,False,False
9WXQr3WVrbU,1034276,5411,1926,False,False
0mAS2Gxs08w,1034272,9606,4254,False,False
QNzzJzdgUto,1034024,17370,1033,False,False
0oBodJHX1Vg,1033482,12008,1234,False,False
TmzVBGf6uKk,1032873,41701,2048,False,False
sun1x0ANt-Y,1032668,9130,780,False,False
OPHbqY9LHCs,1031489,20752,3099,False,False
kfPNxNIDHrA,1030347,25002,4455,False,False
O5GhCbhGWQ0,1029906,19025,2271,False,False
-KB5QbOS4s4,1029141,26448,3284,False,False
TuPT8ZF0Vl4,1028424,7655,3607,False,False
behWkJPCkLI,1028031,8444,3825,False,False
3SlG3sE8Ytg,1027805,47164,5746,False,False
yArprk0q9eE,1026275,51253,3414,False,False
C7lQ_jqSqKQ,1025505,36127,5811,False,False
cosN6ilQ5u0,1025010,43684,4407,False,False
K5BoE8eBzoI,1025006,20522,4488,False,False
K6xwB8Kkce0,1024814,174637,7475,False,False
10ndJuFP1PY,1023827,14399,1241,False,False
wSwewlSkIXU,1023627,33521,2422,False,False
5DsBQiYNwuk,1022658,46625,2707,False,False
O6epKIw7W5M,1020859,23219,2527,False,False
KROef3M9gjk,1020652,66812,3535,False,False
W-KEuvd3S-Q,1019136,65362,4278,False,False
Da2crn5NXc4,1018706,68667,2726,False,False
JR06IhY4C2A,1018634,6882,8616,False,False
B3JFSL8AA70,1018308,34785,4908,False,False
UzeIb-TZo_I,1017884,19593,3178,False,False
dW4wpGg64pE,1017803,25122,1504,False,False
stMM0EsoGwY,1017290,56899,7449,False,False
ctBVhyZxXYY,1016525,7972,1625,False,False
NRrn5oNLcn0,1016463,42679,736,False,False
P6Ys3PMJ3WY,1016225,0,26,False,True
v2OTO6UEVAo,1015745,10000,3127,False,False
sbcbvuitiTc,1015189,2133,1465,False,False
i1TkiN309_4,1014407,17003,1917,False,False
DbJ2s_g1oDc,1014163,23095,4272,False,False
Z2ttpo7c95s,1013344,5119,2167,False,False
Hlch9lKAeXo,1013084,26461,4259,False,False
XzvHSMEBFjE,1012695,19719,1125,False,False
v4DFeT9z7yY,1011961,0,0,True,True
DTg2FihPSso,1011136,6948,1524,False,False
RQm0nKoODo4,1010818,73781,5994,False,False
mHbWgIy3wmo,1009538,14059,1157,False,False
TsT5GLWgSkU,1008131,83790,5496,False,False
Qesuc8orTUY,1007891,13592,1117,False,False
kCg5D8KMqk4,1006188,46829,9653,False,False
SXkxheJ1dQ0,1005865,38377,2948,False,False
dRfvXL-m7O8,1005811,26249,2109,False,False
ejlD0Sg-8ig,1005215,58618,6197,False,False
